35,2019-03-15 17:10:45.199303+00,2019-03-15 17:10:45.199314+00,t,24,15,40.8615517241379,1
36,2019-03-15 17:15:46.102322+00,2019-03-15 17:15:46.102345+00,t,23,14,40.8615517241379,1
37,2019-03-15 17:20:46.981861+00,2019-03-15 17:20:46.981872+00,t,24,14,40.8879310344828,1
38,2019-03-15 17:30:48.74617+00,2019-03-15 17:30:48.746181+00,t,24,11,38.7775862068966,1
39,2019-03-15 17:35:49.63009+00,2019-03-15 17:35:49.630102+00,t,24,11,40.8879310344828,1
40,2019-03-15 17:40:50.543353+00,2019-03-15 17:40:50.543363+00,t,24,13,40.8615517241379,1
41,2019-03-15 17:45:51.417854+00,2019-03-15 17:45:51.417865+00,t,24,14,40.4394827586207,1
42,2019-03-15 17:50:52.362627+00,2019-03-15 17:50:52.362638+00,t,24,14,40.8615517241379,1
43,2019-03-15 17:55:53.236737+00,2019-03-15 17:55:53.236749+00,t,24,14,40.8615517241379,1
44,2019-03-15 18:00:54.112021+00,2019-03-15 18:00:54.112032+00,t,24,12,39.173275862069,1
45,2019-03-15 18:14:15.302334+00,2019-03-15 18:14:15.302346+00,t,24,14,40.8615517241379,1
46,2019-03-15 18:21:45.502581+00,2019-03-15 18:21:45.502592+00,t,24,12,40.4394827586207,1
47,2019-03-15 18:26:47.717937+00,2019-03-15 18:26:47.717948+00,t,24,12,40.4394827586207,1
48,2019-03-15 18:31:50.075888+00,2019-03-15 18:31:50.0759+00,t,24,13,40.4658620689655,1
49,2019-03-15 18:36:52.565834+00,2019-03-15 18:36:52.565845+00,t,24,12,40.4394827586207,1
50,2019-03-15 18:41:55.059658+00,2019-03-15 18:41:55.05967+00,t,24,13,40.4394827586207,1
51,2019-03-15 18:46:57.235365+00,2019-03-15 18:46:57.235377+00,t,24,10,40.4394827586207,1
52,2019-03-15 18:59:26.790234+00,2019-03-15 18:59:26.790245+00,t,24,9,40.4658620689655,1
53,2019-03-15 19:04:28.142401+00,2019-03-15 19:04:28.142412+00,t,24,14,40.0701724137931,1
54,2019-03-15 19:09:29.248575+00,2019-03-15 19:09:29.248585+00,t,24,12,38.7512068965517,1
55,2019-03-15 19:14:30.608446+00,2019-03-15 19:14:30.608457+00,t,24,10,40.0437931034483,1
56,2019-03-15 19:29:34.299746+00,2019-03-15 19:29:34.299756+00,t,24,13,40.0437931034483,1
57,2019-03-15 19:41:11.734192+00,2019-03-15 19:41:11.734204+00,t,24,12,39.5953448275862,1
58,2019-03-15 19:46:12.682788+00,2019-03-15 19:46:12.682799+00,t,24,10,39.5953448275862,1
59,2019-03-15 19:51:13.638937+00,2019-03-15 19:51:13.638948+00,t,24,9,39.621724137931,1
60,2019-03-15 19:59:41.952037+00,2019-03-15 19:59:41.952048+00,t,24,14,39.5953448275862,1
61,2019-03-15 20:06:16.144584+00,2019-03-15 20:06:16.144596+00,t,24,7,39.1996551724138,1
62,2019-03-15 20:11:17.00372+00,2019-03-15 20:11:17.003732+00,t,24,14,39.173275862069,1
63,2019-03-15 20:16:17.90962+00,2019-03-15 20:16:17.909631+00,t,24,10,39.1996551724138,1
64,2019-03-15 20:21:18.788779+00,2019-03-15 20:21:18.78879+00,t,24,14,38.3555172413793,1
65,2019-03-15 20:26:19.806693+00,2019-03-15 20:26:19.806706+00,t,24,12,38.8039655172414,1
66,2019-03-15 20:31:20.552743+00,2019-03-15 20:31:20.552753+00,t,24,7,38.3555172413793,1
67,2019-03-15 20:36:21.442675+00,2019-03-15 20:36:21.442686+00,t,24,10,38.7775862068966,1
68,2019-03-15 20:44:53.439249+00,2019-03-15 20:44:53.439261+00,t,24,9,38.3555172413793,1
69,2019-03-15 20:49:54.642069+00,2019-03-15 20:49:54.64208+00,t,24,12,38.3555172413793,1
70,2019-03-15 20:54:55.996741+00,2019-03-15 20:54:55.996753+00,t,24,9,38.3818965517241,1
71,2019-03-15 21:01:25.891154+00,2019-03-15 21:01:25.891166+00,t,24,13,37.9334482758621,1
72,2019-03-15 21:11:27.730673+00,2019-03-15 21:11:27.730684+00,t,24,10,37.9334482758621,1
73,2019-03-15 21:16:28.584982+00,2019-03-15 21:16:28.584993+00,t,24,8,38.0653448275862,1
74,2019-03-15 21:21:29.397353+00,2019-03-15 21:21:29.397365+00,t,24,12,37.9334482758621,1
75,2019-03-15 21:26:30.348887+00,2019-03-15 21:26:30.348898+00,t,24,7,37.9334482758621,1
76,2019-03-15 21:31:31.182031+00,2019-03-15 21:31:31.182042+00,t,24,12,37.5113793103448,1
77,2019-03-15 21:36:32.031278+00,2019-03-15 21:36:32.031289+00,t,24,13,37.5113793103448,1
78,2019-03-15 21:41:32.740199+00,2019-03-15 21:41:32.74021+00,t,24,12,37.5377586206897,1
79,2019-03-15 21:46:33.796153+00,2019-03-15 21:46:33.796164+00,t,24,12,37.5641379310345,1
80,2019-03-15 22:06:37.461938+00,2019-03-15 22:06:37.461953+00,t,24,6,37.0893103448276,1
81,2019-03-15 22:15:16.852299+00,2019-03-15 22:15:16.85231+00,t,24,8,37.1156896551724,1
82,2019-03-15 22:20:18.112315+00,2019-03-15 22:20:18.112326+00,t,24,7,37.1156896551724,1
83,2019-03-15 22:25:19.354512+00,2019-03-15 22:25:19.354523+00,t,24,8,36.6936206896552,1
84,2019-03-15 22:40:22.943904+00,2019-03-15 22:40:22.943916+00,t,24,10,36.6936206896552,1
85,2019-03-15 22:45:24.265237+00,2019-03-15 22:45:24.265248+00,t,24,8,36.2979310344828,1
86,2019-03-15 22:55:26.807822+00,2019-03-15 22:55:26.807833+00,t,24,14,36.2715517241379,1
87,2019-03-15 23:00:27.95331+00,2019-03-15 23:00:27.953327+00,t,24,6,36.6936206896552,1
88,2019-03-15 23:11:48.823617+00,2019-03-15 23:11:48.823628+00,t,24,9,35.8494827586207,1
89,2019-03-15 23:16:49.763255+00,2019-03-15 23:16:49.763271+00,t,24,8,35.4274137931034,1
90,2019-03-15 23:21:50.591275+00,2019-03-15 23:21:50.591286+00,t,24,7,35.8494827586207,1
91,2019-03-15 23:26:51.492566+00,2019-03-15 23:26:51.492577+00,t,24,10,35.031724137931,1
92,2019-03-15 23:31:52.523425+00,2019-03-15 23:31:52.52344+00,t,24,12,35.4274137931034,1
93,2019-03-15 23:36:53.254033+00,2019-03-15 23:36:53.254044+00,t,24,8,35.4274137931034,1
94,2019-03-15 23:46:55.015467+00,2019-03-15 23:46:55.015478+00,t,24,10,35.0053448275862,1
95,2019-03-16 00:06:58.625482+00,2019-03-16 00:06:58.625493+00,t,24,11,34.6096551724138,1
96,2019-03-16 00:15:47.106417+00,2019-03-16 00:15:47.106442+00,t,24,5,32.9213793103448,1
97,2019-03-16 00:20:48.356609+00,2019-03-16 00:20:48.356621+00,t,24,11,34.1875862068966,1
98,2019-03-16 00:25:49.430838+00,2019-03-16 00:25:49.430849+00,t,24,8,34.1875862068966,1
99,2019-03-16 00:30:51.086327+00,2019-03-16 00:30:51.086338+00,t,24,8,34.6096551724138,1
100,2019-03-16 00:35:52.010158+00,2019-03-16 00:35:52.010169+00,t,24,10,34.1875862068966,1
101,2019-03-16 00:40:53.520149+00,2019-03-16 00:40:53.520161+00,t,24,6,33.7655172413793,1
102,2019-03-16 00:55:57.347673+00,2019-03-16 00:55:57.347684+00,t,24,9,33.3434482758621,1
103,2019-03-16 01:02:08.311892+00,2019-03-16 01:02:08.311903+00,t,24,8,33.7655172413793,1
104,2019-03-16 01:07:09.167681+00,2019-03-16 01:07:09.167692+00,t,24,9,33.3434482758621,1
105,2019-03-16 01:17:10.909796+00,2019-03-16 01:17:10.909807+00,t,24,9,32.9213793103448,1
106,2019-03-16 01:27:12.866885+00,2019-03-16 01:27:12.866896+00,t,24,9,32.5520689655172,1
107,2019-03-16 01:36:08.081859+00,2019-03-16 01:36:08.081872+00,t,24,6,32.9741379310345,1
108,2019-03-16 01:41:09.260554+00,2019-03-16 01:41:09.260565+00,t,24,10,32.1036206896552,1
109,2019-03-16 01:51:11.948705+00,2019-03-16 01:51:11.948716+00,t,24,7,32.0772413793103,1
110,2019-03-16 01:56:13.168748+00,2019-03-16 01:56:13.168759+00,t,24,8,32.1036206896552,1
111,2019-03-16 02:01:14.428765+00,2019-03-16 02:01:14.428776+00,t,24,4,31.6551724137931,1
112,2019-03-16 02:11:17.21479+00,2019-03-16 02:11:17.214801+00,t,24,8,31.7079310344828,1
113,2019-03-16 02:16:18.389751+00,2019-03-16 02:16:18.389763+00,t,24,9,31.2594827586207,1
114,2019-03-16 02:21:19.82228+00,2019-03-16 02:21:19.822296+00,t,24,6,30.8374137931034,1
115,2019-03-16 02:26:21.139169+00,2019-03-16 02:26:21.13918+00,t,24,6,30.8374137931034,1
116,2019-03-16 02:35:34.528273+00,2019-03-16 02:35:34.528284+00,t,24,6,30.441724137931,1
117,2019-03-16 02:40:36.637565+00,2019-03-16 02:40:36.637576+00,t,24,6,30.441724137931,1
118,2019-03-16 02:46:26.175615+00,2019-03-16 02:46:26.175626+00,t,24,11,30.0196551724138,1
119,2019-03-16 02:57:28.583815+00,2019-03-16 02:57:28.583826+00,t,24,9,30.0196551724138,1
120,2019-03-16 03:02:29.27832+00,2019-03-16 03:02:29.278332+00,t,24,6,29.5975862068966,1
121,2019-03-16 03:36:38.563957+00,2019-03-16 03:36:38.56397+00,t,23,9,28.7534482758621,1
122,2019-03-16 03:46:41.45334+00,2019-03-16 03:46:41.453352+00,t,23,7,27.9356896551724,1
123,2019-03-16 03:51:42.785772+00,2019-03-16 03:51:42.785783+00,t,23,9,27.5136206896552,1
124,2019-03-16 03:56:44.032114+00,2019-03-16 03:56:44.032126+00,t,23,10,27.9356896551724,1
125,2019-03-16 04:01:45.231405+00,2019-03-16 04:01:45.231417+00,t,23,12,27.9356896551724,1
126,2019-03-16 04:06:46.471671+00,2019-03-16 04:06:46.471682+00,t,23,11,27.1179310344828,1
127,2019-03-16 04:16:21.163419+00,2019-03-16 04:16:21.163431+00,t,23,13,27.0915517241379,1
128,2019-03-16 04:22:43.420244+00,2019-03-16 04:22:43.420256+00,t,23,10,26.6694827586207,1
129,2019-03-16 04:27:44.538546+00,2019-03-16 04:27:44.538557+00,t,23,11,26.6694827586207,1
130,2019-03-16 04:32:45.374776+00,2019-03-16 04:32:45.374788+00,t,23,9,26.6958620689655,1
131,2019-03-16 04:37:46.084126+00,2019-03-16 04:37:46.084138+00,t,23,10,26.2737931034483,1
132,2019-03-16 04:42:46.95978+00,2019-03-16 04:42:46.959792+00,t,23,10,26.2737931034483,1
133,2019-03-16 04:47:47.858927+00,2019-03-16 04:47:47.858939+00,t,23,7,25.851724137931,1
134,2019-03-16 04:52:48.718789+00,2019-03-16 04:52:48.718801+00,t,23,9,26.3001724137931,1
135,2019-03-16 05:17:04.079895+00,2019-03-16 05:17:04.079906+00,t,23,10,25.0075862068966,1
136,2019-03-16 05:26:54.137965+00,2019-03-16 05:26:54.137977+00,t,23,10,25.4560344827586,1
137,2019-03-16 05:31:56.601948+00,2019-03-16 05:31:56.60196+00,t,23,8,25.4296551724138,1
138,2019-03-16 05:36:58.916093+00,2019-03-16 05:36:58.916106+00,t,23,8,25.0075862068966,1
139,2019-03-16 05:42:10.577889+00,2019-03-16 05:42:10.577902+00,t,23,11,25.0339655172414,1
140,2019-03-16 05:47:11.814315+00,2019-03-16 05:47:11.814328+00,t,23,7,24.5855172413793,1
141,2019-03-16 05:57:14.3797+00,2019-03-16 05:57:14.379712+00,t,23,12,24.5855172413793,1
142,2019-03-16 06:02:15.694025+00,2019-03-16 06:02:15.694037+00,t,23,10,24.5855172413793,1
143,2019-03-16 06:07:16.917457+00,2019-03-16 06:07:16.917469+00,t,23,9,24.5855172413793,1
144,2019-03-16 06:18:03.960954+00,2019-03-16 06:18:03.960965+00,t,23,12,22.9236206896552,1
145,2019-03-16 06:23:04.620331+00,2019-03-16 06:23:04.620354+00,t,23,12,24.1898275862069,1
146,2019-03-16 06:33:06.381719+00,2019-03-16 06:33:06.381731+00,t,23,9,23.7677586206897,1
147,2019-03-16 06:38:07.532411+00,2019-03-16 06:38:07.532424+00,t,23,8,23.3456896551724,1
148,2019-03-16 06:48:09.594825+00,2019-03-16 06:48:09.594837+00,t,23,10,23.7413793103448,1
149,2019-03-16 07:03:11.668745+00,2019-03-16 07:03:11.668756+00,t,23,11,23.3456896551724,1
150,2019-03-16 07:08:12.894045+00,2019-03-16 07:08:12.894057+00,t,23,7,23.3456896551724,1
151,2019-03-16 07:27:37.223622+00,2019-03-16 07:27:37.223633+00,t,23,13,23.3456896551724,1
152,2019-03-16 07:32:38.615137+00,2019-03-16 07:32:38.61516+00,t,23,10,22.95,1
153,2019-03-16 07:37:39.689944+00,2019-03-16 07:37:39.689955+00,t,23,7,22.9236206896552,1
154,2019-03-16 07:47:42.129005+00,2019-03-16 07:47:42.129017+00,t,23,10,22.9236206896552,1
155,2019-03-16 07:52:43.415821+00,2019-03-16 07:52:43.415833+00,t,24,7,22.95,1
156,2019-03-16 07:57:44.74116+00,2019-03-16 07:57:44.741172+00,t,23,8,22.95,1
157,2019-03-16 08:02:45.920122+00,2019-03-16 08:02:45.920134+00,t,24,13,22.5015517241379,1
158,2019-03-16 08:07:47.225874+00,2019-03-16 08:07:47.225886+00,t,24,8,22.5279310344828,1
159,2019-03-16 08:37:54.592118+00,2019-03-16 08:37:54.59213+00,t,24,11,22.0794827586207,1
160,2019-03-16 08:47:57.35142+00,2019-03-16 08:47:57.351433+00,t,24,12,22.0794827586207,1
161,2019-03-16 08:52:58.464859+00,2019-03-16 08:52:58.464871+00,t,24,12,22.0794827586207,1
162,2019-03-16 09:13:03.474077+00,2019-03-16 09:13:03.474088+00,t,24,7,21.6837931034483,1
163,2019-03-16 09:28:07.883659+00,2019-03-16 09:28:07.883671+00,t,24,9,21.261724137931,1
164,2019-03-16 09:43:11.282047+00,2019-03-16 09:43:11.282058+00,t,24,12,20.8396551724138,1
165,2019-03-16 09:48:41.089761+00,2019-03-16 09:48:41.089773+00,t,24,13,20.4175862068965,1
166,2019-03-16 09:53:41.737404+00,2019-03-16 09:53:41.737417+00,t,24,10,20.8396551724138,1
167,2019-03-16 09:58:42.919227+00,2019-03-16 09:58:42.919239+00,t,24,11,20.8396551724138,1
168,2019-03-16 10:13:18.824799+00,2019-03-16 10:13:18.824812+00,t,24,13,20.4175862068965,1
169,2019-03-16 10:23:47.204853+00,2019-03-16 10:23:47.204865+00,t,24,6,20.4439655172414,1
170,2019-03-16 10:28:48.177057+00,2019-03-16 10:28:48.177069+00,t,24,11,20.0218965517241,1
171,2019-03-16 10:33:48.788834+00,2019-03-16 10:33:48.788846+00,t,24,9,19.9955172413793,1
172,2019-03-16 10:43:50.557014+00,2019-03-16 10:43:50.557026+00,t,24,7,19.5734482758621,1
173,2019-03-16 10:53:52.311848+00,2019-03-16 10:53:52.31186+00,t,24,8,19.5998275862069,1
174,2019-03-16 11:03:54.089289+00,2019-03-16 11:03:54.089301+00,t,24,8,19.1777586206897,1
175,2019-03-16 11:08:55.175546+00,2019-03-16 11:08:55.175557+00,t,24,12,19.1777586206897,1
176,2019-03-16 11:28:58.76572+00,2019-03-16 11:28:58.765732+00,t,23,8,18.7556896551724,1
177,2019-03-16 11:43:42.520218+00,2019-03-16 11:43:42.52023+00,t,23,13,18.7556896551724,1
178,2019-03-16 11:48:44.034311+00,2019-03-16 11:48:44.034322+00,t,23,14,18.3336206896552,1
179,2019-03-16 11:53:45.020347+00,2019-03-16 11:53:45.020359+00,t,23,12,18.3336206896552,1
180,2019-03-16 12:09:05.754548+00,2019-03-16 12:09:05.754559+00,t,23,9,17.9115517241379,1
181,2019-03-16 12:19:07.693563+00,2019-03-16 12:19:07.693575+00,t,23,13,17.9115517241379,1
182,2019-03-16 12:24:08.455535+00,2019-03-16 12:24:08.455547+00,t,23,6,17.9115517241379,1
183,2019-03-16 12:34:10.635481+00,2019-03-16 12:34:10.635493+00,t,23,7,17.4894827586207,1
184,2019-03-16 12:43:57.805555+00,2019-03-16 12:43:57.805566+00,t,24,9,17.5158620689655,1
185,2019-03-16 12:48:59.339345+00,2019-03-16 12:48:59.339357+00,t,24,13,17.4894827586207,1
186,2019-03-16 13:04:03.092179+00,2019-03-16 13:04:03.09219+00,t,24,9,16.6981034482759,1
187,2019-03-16 13:09:04.411858+00,2019-03-16 13:09:04.41187+00,t,24,12,17.1201724137931,1
188,2019-03-16 13:14:05.602187+00,2019-03-16 13:14:05.602199+00,t,24,7,16.671724137931,1
189,2019-03-16 13:19:06.863275+00,2019-03-16 13:19:06.863287+00,t,24,7,17.0674137931034,1
190,2019-03-16 13:24:07.931298+00,2019-03-16 13:24:07.93131+00,t,24,10,17.0937931034483,1
191,2019-03-16 13:29:09.557317+00,2019-03-16 13:29:09.557329+00,t,24,11,16.6453448275862,1
192,2019-03-16 13:44:13.357762+00,2019-03-16 13:44:13.357775+00,t,24,8,16.6981034482759,1
193,2019-03-16 13:54:15.945346+00,2019-03-16 13:54:15.945357+00,t,24,10,16.2496551724138,1
194,2019-03-16 13:59:17.300437+00,2019-03-16 13:59:17.300449+00,t,24,8,16.223275862069,1
195,2019-03-16 14:04:18.462114+00,2019-03-16 14:04:18.462125+00,t,24,12,16.2496551724138,1
196,2019-03-16 14:09:19.772176+00,2019-03-16 14:09:19.772188+00,t,24,6,16.2760344827586,1
197,2019-03-16 14:19:22.303289+00,2019-03-16 14:19:22.303301+00,t,24,8,15.8275862068966,1
198,2019-03-16 14:24:23.428687+00,2019-03-16 14:24:23.428699+00,t,24,9,15.8275862068966,1
199,2019-03-16 14:29:24.829717+00,2019-03-16 14:29:24.829729+00,t,24,6,15.8275862068966,1
200,2019-03-16 14:44:33.53247+00,2019-03-16 14:44:33.532482+00,t,24,6,15.458275862069,1
201,2019-03-16 14:59:35.824837+00,2019-03-16 14:59:35.824849+00,t,24,12,14.9834482758621,1
202,2019-03-16 15:09:34.805272+00,2019-03-16 15:09:34.805284+00,t,24,11,14.9834482758621,1
203,2019-03-16 15:14:36.127568+00,2019-03-16 15:14:36.12758+00,t,24,8,15.0098275862069,1
204,2019-03-16 15:19:37.354867+00,2019-03-16 15:19:37.354878+00,t,24,5,15.0098275862069,1
205,2019-03-16 15:26:30.408995+00,2019-03-16 15:26:30.409007+00,t,24,7,14.6141379310345,1
206,2019-03-16 15:31:32.873278+00,2019-03-16 15:31:32.87329+00,t,24,8,14.6141379310345,1
207,2019-03-16 15:36:35.121748+00,2019-03-16 15:36:35.12176+00,t,24,9,14.5877586206897,1
208,2019-03-16 15:41:37.287745+00,2019-03-16 15:41:37.287757+00,t,24,6,14.1656896551724,1
209,2019-03-16 15:49:44.710742+00,2019-03-16 15:49:44.710754+00,t,24,7,14.1656896551724,1
210,2019-03-16 15:54:45.52227+00,2019-03-16 15:54:45.522283+00,t,24,11,14.1656896551724,1
211,2019-03-16 16:06:49.016977+00,2019-03-16 16:06:49.016988+00,t,24,6,13.7436206896552,1
212,2019-03-16 16:14:49.238473+00,2019-03-16 16:14:49.238486+00,t,24,7,13.7436206896552,1
213,2019-03-16 16:29:51.704685+00,2019-03-16 16:29:51.704697+00,t,24,11,13.3215517241379,1
214,2019-03-16 16:34:52.720184+00,2019-03-16 16:34:52.720196+00,t,24,10,13.3215517241379,1
215,2019-03-16 16:39:53.689489+00,2019-03-16 16:39:53.689501+00,t,24,11,13.3215517241379,1
216,2019-03-16 16:44:54.504876+00,2019-03-16 16:44:54.504888+00,t,24,9,13.3479310344828,1
217,2019-03-16 16:49:55.231884+00,2019-03-16 16:49:55.231896+00,t,24,7,12.8994827586207,1
218,2019-03-16 16:54:56.192191+00,2019-03-16 16:54:56.192203+00,t,24,6,12.8994827586207,1
219,2019-03-16 16:59:57.010292+00,2019-03-16 16:59:57.010303+00,t,24,9,12.9522413793103,1
220,2019-03-16 17:09:58.760001+00,2019-03-16 17:09:58.760014+00,t,24,11,12.5037931034483,1
221,2019-03-16 17:25:01.519846+00,2019-03-16 17:25:01.519859+00,t,24,6,12.4774137931034,1
222,2019-03-16 17:30:02.32782+00,2019-03-16 17:30:02.327832+00,t,24,10,12.5037931034483,1
223,2019-03-16 17:35:03.553955+00,2019-03-16 17:35:03.553967+00,t,24,9,12.081724137931,1
224,2019-03-16 17:40:04.07683+00,2019-03-16 17:40:04.076843+00,t,24,7,12.0553448275862,1
225,2019-03-16 17:45:05.031078+00,2019-03-16 17:45:05.03109+00,t,24,9,12.081724137931,1
226,2019-03-16 17:50:05.865039+00,2019-03-16 17:50:05.865051+00,t,24,6,12.081724137931,1
227,2019-03-16 18:00:07.755911+00,2019-03-16 18:00:07.755923+00,t,24,9,11.6596551724138,1
228,2019-03-16 18:05:08.590584+00,2019-03-16 18:05:08.590595+00,t,24,5,11.6596551724138,1
229,2019-03-16 18:15:10.277475+00,2019-03-16 18:15:10.277486+00,t,24,7,11.6860344827586,1
230,2019-03-16 18:30:12.920869+00,2019-03-16 18:30:12.920881+00,t,24,9,11.2375862068966,1
231,2019-03-16 18:37:57.907036+00,2019-03-16 18:37:57.907048+00,t,24,2,11.2375862068966,1
232,2019-03-16 18:43:00.198266+00,2019-03-16 18:43:00.198279+00,t,24,3,10.868275862069,1
233,2019-03-16 18:58:07.232688+00,2019-03-16 18:58:07.232699+00,t,24,3,10.8155172413793,1
234,2019-03-16 19:03:09.014743+00,2019-03-16 19:03:09.014755+00,t,24,2,10.4198275862069,1
235,2019-03-16 19:08:11.47828+00,2019-03-16 19:08:11.478292+00,t,24,1,10.4462068965517,1
236,2019-03-16 19:15:20.953095+00,2019-03-16 19:15:20.953107+00,t,24,1,10.3934482758621,1
237,2019-03-16 19:23:18.01395+00,2019-03-16 19:23:18.013967+00,t,24,6,9.97137931034483,1
238,2019-03-16 19:33:22.429811+00,2019-03-16 19:33:22.429823+00,t,24,5,9.97137931034483,1
239,2019-03-16 19:38:25.24298+00,2019-03-16 19:38:25.242992+00,t,24,6,9.99775862068966,1
240,2019-03-16 19:43:27.155085+00,2019-03-16 19:43:27.155096+00,t,24,4,9.99775862068966,1
241,2019-03-16 19:48:29.557959+00,2019-03-16 19:48:29.55797+00,t,24,6,9.60206896551724,1
242,2019-03-16 19:53:31.777585+00,2019-03-16 19:53:31.777597+00,t,24,0,9.57568965517241,1
243,2019-03-16 19:58:34.410247+00,2019-03-16 19:58:34.410259+00,t,24,2,9.57568965517241,1
244,2019-03-16 20:03:36.427099+00,2019-03-16 20:03:36.427111+00,t,24,6,9.57568965517241,1
245,2019-03-16 20:08:38.452651+00,2019-03-16 20:08:38.452662+00,t,24,1,9.18,1
246,2019-03-16 20:13:40.926531+00,2019-03-16 20:13:40.926543+00,t,24,6,9.18,1
247,2019-03-16 20:20:32.167137+00,2019-03-16 20:20:32.167148+00,t,24,0,9.15362068965517,1
248,2019-03-16 20:25:33.236386+00,2019-03-16 20:25:33.236398+00,t,24,0,8.75793103448276,1
249,2019-03-16 20:30:34.128608+00,2019-03-16 20:30:34.128619+00,t,24,1,8.73155172413793,1
250,2019-03-16 20:40:35.942791+00,2019-03-16 20:40:35.942803+00,t,24,6,8.33586206896552,1
251,2019-03-16 20:45:36.582458+00,2019-03-16 20:45:36.58247+00,t,24,1,8.30948275862069,1
252,2019-03-16 20:55:38.552172+00,2019-03-16 20:55:38.552185+00,t,24,5,8.30948275862069,1
253,2019-03-16 21:00:39.396804+00,2019-03-16 21:00:39.396815+00,t,24,2,8.33586206896552,1
254,2019-03-16 21:10:41.055583+00,2019-03-16 21:10:41.055595+00,t,24,4,7.49172413793104,1
255,2019-03-16 21:15:42.231024+00,2019-03-16 21:15:42.231036+00,t,24,1,7.88741379310345,1
256,2019-03-16 21:20:42.97793+00,2019-03-16 21:20:42.977942+00,t,24,0,7.91379310344828,1
257,2019-03-16 21:29:16.617321+00,2019-03-16 21:29:16.617333+00,t,24,0,7.49172413793104,1
258,2019-03-16 21:34:18.657004+00,2019-03-16 21:34:18.657016+00,t,24,2,7.46534482758621,1
259,2019-03-16 21:39:21.147479+00,2019-03-16 21:39:21.14749+00,t,24,0,7.09603448275862,1
